Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
6,2013-02-01,5857,3244,12770.23,1088.16,434.8,17254.24,4436.09,225.8604592,5.372,FALSO
7,2013-02-01,2567,2998,4389.12,316.88,113.68,4128.61,1238.01,200.8919355,7.107,FALSO
8,2013-02-01,4681,3244,17701.91,532.5,46.4,13281.29,2476.34,227.8297327,5.212,FALSO
9,2013-02-01,521,3244,1879.84,168.58,60,1906.67,2777.26,228.0256994,5.049,FALSO
10,2013-02-01,5186,36,12823.37,683.96,388.4,7973.65,1063.21,132.1537097,6.897,FALSO
11,2013-02-01,6276,3244,16795.1,1889.47,453,24051.21,5579.09,227.7801362,6.108,FALSO
12,2013-02-01,4954,36,15107.83,939.31,65.7,12829.72,3366.13,132.1537097,9.91,FALSO
13,2013-02-01,3044,3029,21473.2,1904.19,424.53,26859.39,3342.06,132.1537097,5.372,FALSO
14,2013-02-01,3492,3615,15670.66,1125.57,1811.8,28494.45,2430.86,192.8678952,8.625,FALSO
15,2013-02-01,2971,3806,10356.61,1601.66,341.8,15824.52,830.83,138.7966129,8.036,FALSO
16,2013-02-01,281,2998,2601.39,279.07,91.8,1988.48,1318.85,200.8919355,5.415,FALSO
17,2013-02-01,2823,3029,17447.15,696.14,123.2,26529.19,1695.28,132.1537097,5.275,FALSO
18,2013-02-01,2918,3608,28342.64,2968.99,237.52,42822.56,838.37,138.7966129,7.942,FALSO
19,2013-02-01,3151,3806,23355.16,2188.33,134.8,41847.94,1801,138.7966129,8.036,FALSO
20,2013-02-01,3543,3615,29331.58,2781.22,289.4,40543.47,3462.85,216.8654246,7.439,FALSO
21,2013-02-01,5538,3244,12468.46,828.48,901,16156.96,1015.16,223.8691966,6.237,FALSO
22,2013-02-01,3263,3608,19102.16,1403.25,-89.1,43742.76,1549.09,142.8680657,7.328,FALSO
23,2013-02-01,221,3608,26536.25,1716.26,74.1,49781.21,1938.48,138.7966129,3.932,FALSO
24,2013-02-01,3077,3806,16578.16,3771.2,248.7,36615.03,1773.02,138.7966129,8.75,FALSO
25,2013-02-01,3257,3615,16999.41,603.41,244.2,24224.34,855.25,216.8654246,7.439,FALSO
26,2013-02-01,2146,3608,14747.64,655.99,30.98,16822.27,3281.87,138.7966129,7.097,FALSO
27,2013-02-01,3417,3806,26226.09,2773.71,52,51587.03,3215.4,142.8680657,7.945,FALSO
28,2013-02-01,4954,36,13456.32,951.31,110.42,17469.41,2236.52,132.1537097,9.91,FALSO
29,2013-02-01,3263,3608,6803.76,1190.61,5.1,4060.16,149.87,138.7966129,8.951,FALSO
30,2013-02-01,5538,3244,1019.93,11.72,16.6,36.53,647.71,223.8691966,6.237,FALSO
31,2013-02-01,5538,3244,7274.06,1251.26,241.2,17456.21,6309.5,223.8691966,6.237,FALSO
32,2013-02-01,3321,2998,3988.51,1629.18,162.66,3208.28,2010.95,200.8919355,7.107,FALSO
33,2013-02-01,5352,36,7.82,5.48,0,8.25,540.71,132.1537097,6.806,FALSO
34,2013-02-01,4803,3232,5918.59,1407.51,164.9,8176.89,2384.57,132.1537097,8.934,FALSO
35,2013-02-01,3417,3615,30103.32,1530.12,38.3,52850.8,5978.13,142.8680657,8.6,FALSO
36,2013-02-01,6345,3238,496.61,11.35,0,0,689.46,222.9058427,6.266,FALSO
37,2013-02-01,6345,3244,213.76,12.81,15.1,0,1063.6,222.9058427,6.266,FALSO
38,2013-02-01,4954,36,309.46,4.65,18.5,1.92,930.85,132.1537097,9.91,FALSO
39,2013-02-01,637,3244,12983.77,1306.14,456.58,14007.38,11693.89,222.9058427,6.266,FALSO
40,2013-02-01,1964,3608,7317.46,727.29,244.4,10942.11,4768.43,138.7966129,3.932,FALSO
41,2013-02-01,3086,2998,19679.74,1148.08,412.8,30618.76,6293.68,200.8919355,5.771,FALSO
42,2013-02-01,5186,36,4,27.14,33.3,0,922.4,132.1537097,6.897,FALSO
43,2013-02-01,483,3244,304.02,18.1,48.7,3,1554.87,215.5436567,8.934,FALSO
44,2013-02-01,3044,3029,43.36,5.34,2.6,0,466.82,132.1537097,4.983,FALSO
45,2013-02-01,3492,3615,14508.96,1092.53,827.9,26424.02,700.93,192.8678952,8.625,FALSO
1,2013-02-08,5667,3417,32355.16,729.8,280.89,20426.61,4671.78,224.2350289,6.525,VERDADERO
2,2013-02-08,5608,3417,63622.34,687.56,358.29,44824.98,8167.67,223.8693849,6.237,VERDADERO
3,2013-02-08,6277,3417,29091.04,224.97,163.55,6151.53,782.92,227.7755197,6.108,VERDADERO
4,2013-02-08,4986,3401,56705.09,564.98,521.82,45331.3,7730.26,132.215129,3.921,VERDADERO
5,2013-02-08,5905,3417,21533.52,271.06,80.55,10897.89,4109.09,224.8281523,5.494,VERDADERO
6,2013-02-08,6055,3417,64733.8,1335.25,240.3,34049.73,6567.44,225.8582011,5.372,VERDADERO
7,2013-02-08,1126,3214,30907.52,185.19,392.36,16519.53,2304.12,200.968772,7.107,VERDADERO
8,2013-02-08,4716,3417,56131.52,176.31,761.61,16189.82,5425.07,227.8250553,5.212,VERDADERO
9,2013-02-08,5291,3417,24879.62,283.19,23.36,11771.16,7923.44,228.0207813,5.049,VERDADERO
10,2013-02-08,5725,3795,73407.49,127.12,440.16,37571.17,7891.72,132.215129,6.897,VERDADERO
11,2013-02-08,6306,3417,80498.65,820.68,381.3,33918.18,7040.6,227.7755197,6.108,VERDADERO
12,2013-02-08,5496,3795,74777.22,1127.36,382.36,33466.32,5693.26,132.215129,9.91,VERDADERO
13,2013-02-08,2611,3192,103184.98,1058.07,406.24,65344.64,8699.21,132.215129,5.372,VERDADERO
14,2013-02-08,2899,3753,75522.86,903.11,205.18,35146.67,4340.72,192.8970893,8.625,VERDADERO
15,2013-02-08,2164,3945,46932.68,630.88,213.16,16829.47,2976.96,138.8598387,8.036,VERDADERO
16,2013-02-08,2541,3214,29842.81,247.22,61.72,16268.99,2222.53,200.968772,5.415,VERDADERO
17,2013-02-08,2601,3192,72850.3,230.57,172.79,28593.78,4407.64,132.215129,5.275,VERDADERO
18,2013-02-08,2459,3755,53005.3,1074.17,1611.28,41801.19,3714.86,138.8598387,7.942,VERDADERO
19,2013-02-08,2282,3945,84139.36,1876.35,236.42,60065.82,5586.91,138.8598387,8.036,VERDADERO
20,2013-02-08,2538,3753,95102.5,1725.48,263.56,56600.97,8522.7,216.8697332,7.439,VERDADERO
21,2013-02-08,5787,3417,69831.54,695.77,1073.6,49115.28,8586.08,223.8693849,6.237,VERDADERO
22,2013-02-08,2769,3755,69391.99,653.35,259.84,43631.94,3458.3,142.9360899,7.328,VERDADERO
23,2013-02-08,1494,3755,77017.24,407.32,453.2,49809.3,4834.74,138.8598387,3.932,VERDADERO
24,2013-02-08,2478,3945,67978.21,3160.58,510.7,56735.25,6406.18,138.8598387,8.75,VERDADERO
25,2013-02-08,2308,3753,48279.58,252.55,167.02,24939.8,2566.96,216.8697332,7.439,VERDADERO
26,2013-02-08,1214,3755,40985.01,518.16,332.74,16868.38,2852.91,138.8598387,7.097,VERDADERO
27,2013-02-08,2867,3945,65996.68,1098.51,188.58,38065.62,3295.95,142.9360899,7.945,VERDADERO
28,2013-02-08,5496,3795,63800.33,449.78,486.62,36592.8,3939.02,132.215129,9.91,VERDADERO
29,2013-02-08,2769,3755,42893.1,354.67,146.7,18264.03,1146.15,138.8598387,8.951,VERDADERO
30,2013-02-08,5787,3417,1954.39,14.6,7.21,4.46,1173.96,223.8693849,6.237,VERDADERO
31,2013-02-08,5787,3417,65757.57,952.29,188.33,37419.47,6328.43,223.8693849,6.237,VERDADERO
32,2013-02-08,3711,3214,56454.69,1169.35,878.08,44739.28,4350.8,200.968772,7.107,VERDADERO
33,2013-02-08,5971,3795,2467.89,8.48,0,9.02,925.43,132.215129,6.806,VERDADERO
34,2013-02-08,4763,3401,34577.87,883.45,289.34,18578.87,4259.63,132.215129,8.934,VERDADERO
35,2013-02-08,2867,3753,88750.34,843.99,1172.94,46503.81,3298.91,142.9360899,8.6,VERDADERO
36,2013-02-08,6246,3419,2005.19,1,0,24.57,1032.15,222.9084557,6.266,VERDADERO
37,2013-02-08,6246,3417,2540.27,11.11,7.64,286.85,2605.56,222.9084557,6.266,VERDADERO
38,2013-02-08,5496,3795,5631.57,6.14,7.34,34.21,1999.05,132.215129,9.91,VERDADERO
39,2013-02-08,6272,3417,66099.34,744.18,104.98,32731.31,9876.41,222.9084557,6.266,VERDADERO
40,2013-02-08,1544,3755,39257.29,615.07,131.92,25676.37,2592.77,138.8598387,3.932,VERDADERO
41,2013-02-08,3399,3214,65739.82,644.1,420.98,63830.91,7392.57,200.968772,5.771,VERDADERO
42,2013-02-08,5725,3795,1174.58,141.05,30.8,20.83,949.69,132.215129,6.897,VERDADERO
43,2013-02-08,5494,3417,1952.91,11.49,31.11,276.1,789.82,215.5503986,8.934,VERDADERO
44,2013-02-08,2611,3192,2044.45,0,1.02,0,514.27,132.215129,4.983,VERDADERO
45,2013-02-08,2899,3753,53311.88,531.33,78.26,24823.94,3233.44,192.8970893,8.625,VERDADERO
1,2013-02-15,4966,3475,72937.29,6665.52,47.21,13014.67,6310.18,224.2760526,6.525,FALSO
2,2013-02-15,4892,3475,16105.39,6019.52,11.33,5982.79,7043.58,223.9106714,6.237,FALSO
3,2013-02-15,5736,3475,7962.18,1467.18,0,940.34,1509.96,227.814,6.108,FALSO
4,2013-02-15,447,3451,41326.97,10303.91,630.8,17516.52,3782.94,132.2725714,3.921,FALSO
5,2013-02-15,5309,3475,3763.73,742.56,0,1112.05,4380.83,224.86875,5.494,FALSO
6,2013-02-15,5336,3475,20422.71,6289.09,203,19117.99,7911.9,225.8980588,5.372,FALSO
7,2013-02-15,1373,3391,8906.51,490.37,0.24,959.51,3846.26,201.040053,7.107,FALSO
8,2013-02-15,4034,3475,7808.31,2965.72,1.86,530.03,5326.7,227.8635,5.212,FALSO
9,2013-02-15,4686,3475,4934.31,1410.08,0.18,1471.88,1929.96,228.0590854,5.049,FALSO
10,2013-02-15,458,3612,15135.48,4327.15,35.2,3501.52,7136.52,132.2725714,6.897,FALSO
11,2013-02-15,5791,3475,11957.9,4038.96,1,4259.34,4572.33,227.814,6.108,FALSO
12,2013-02-15,4712,3924,13886.07,3228.42,27.24,9073.93,10232.63,132.2725714,9.91,FALSO
13,2013-02-15,2712,3323,17771.48,6944.08,13.3,10514.31,7599.67,132.2725714,5.372,FALSO
14,2013-02-15,3587,3814,16693.07,3038.43,6.06,2242.93,9686.98,192.9434712,8.625,FALSO
15,2013-02-15,3002,4006,5533.97,1314.4,1.24,2895.82,4712.81,138.9004286,8.036,FALSO
16,2013-02-15,2049,3391,7170.69,398.83,0.24,2613.16,3184.65,201.040053,5.415,FALSO
17,2013-02-15,2329,3323,8104.65,1350.4,18.06,2610.48,5087.07,132.2725714,5.275,FALSO
18,2013-02-15,2952,3807,22443.77,13811.84,610,8550.69,3281.44,138.9004286,7.942,FALSO
19,2013-02-15,3073,4006,17577.61,2478.62,781.48,7469.45,9734.54,138.9004286,8.036,FALSO
20,2013-02-15,348,3814,17331.43,4770.35,25.04,6296.41,11828.51,216.9093707,7.439,FALSO
21,2013-02-15,5002,3475,10045.32,2652.88,15.14,6954.74,8312.64,223.9106714,6.237,FALSO
22,2013-02-15,3273,3807,13365.53,11869.5,0,5651.81,6681.73,142.9815995,7.328,FALSO
23,2013-02-15,2539,3807,-563.9,2825.54,21,5510.21,4677.39,138.9004286,3.932,FALSO
24,2013-02-15,3083,4006,30387.5,3345.17,10.2,24079.57,4095.4,138.9004286,8.75,FALSO
25,2013-02-15,3171,3814,8838.55,1560.68,709.42,536,5488.14,216.9093707,7.439,FALSO
26,2013-02-15,1968,3807,11373.62,2532.68,0,2808.04,6018,138.9004286,7.097,FALSO
27,2013-02-15,3513,4006,23292.54,14425.39,243.52,19609.28,7859.66,142.9815995,7.945,FALSO
28,2013-02-15,4712,3924,14659.05,4653.27,12.38,682.04,9065.86,132.2725714,9.91,FALSO
29,2013-02-15,3273,3807,3033.25,4673.68,110,925.8,3914.86,138.9004286,8.951,FALSO
30,2013-02-15,5002,3475,4928.11,484.77,0.36,84.8,533.64,223.9106714,6.237,FALSO
31,2013-02-15,5002,3475,19129.05,2539.21,153.56,3163.22,6374.79,223.9106714,6.237,FALSO
32,2013-02-15,2763,3391,63140.73,2409.14,202.48,63130.81,10397.55,201.040053,7.107,FALSO
33,2013-02-15,4987,3612,1163.58,230.07,0,0.66,681.57,132.2725714,6.806,FALSO
34,2013-02-15,4263,3451,10713.38,2336.61,4.44,2483.02,1788.38,132.2725714,8.934,FALSO
35,2013-02-15,3513,3814,16787.07,5016.1,2.44,6926.31,6276.88,142.9815995,8.6,FALSO
36,2013-02-15,5768,3461,959.25,129.65,0,1.26,1907.27,222.9512794,6.266,FALSO
37,2013-02-15,5768,3475,1008.1,322.84,0.3,0,1113.56,222.9512794,6.266,FALSO
38,2013-02-15,4712,3924,792.76,300.95,0.24,0,1335.23,132.2725714,9.91,FALSO
39,2013-02-15,5643,3475,26474.58,3524.05,70,5129.55,23963.38,222.9512794,6.266,FALSO
40,2013-02-15,2296,3807,15949.59,2115.99,60.06,4676.18,4758.78,138.9004286,3.932,FALSO
41,2013-02-15,2151,3391,10297.71,1453.52,48.72,7297.05,3964.32,201.040053,5.771,FALSO
42,2013-02-15,458,3612,1061.18,378.8,5.4,30.25,934.87,132.2725714,6.897,FALSO
43,2013-02-15,4766,3475,1498.24,96.01,5.28,0,1612.35,215.5941122,8.934,FALSO
44,2013-02-15,2712,3323,625.08,518.39,0,0,1065.96,132.2725714,4.983,FALSO
45,2013-02-15,3587,3814,9362.02,2017.68,0.36,5012.39,6411.71,192.9434712,8.625,FALSO
1,2013-02-22,5025,3597,20107.75,3163.89,42.2,15657.3,5812.86,224.4202895,6.525,FALSO
2,2013-02-22,4816,3597,6907.35,4354.2,16.58,1054.97,3019.84,224.0547032,6.237,FALSO
3,2013-02-22,5996,3597,2005.31,1497.57,0,122.48,527.75,227.9602222,6.108,FALSO
4,2013-02-22,4468,3602,15128.45,10149.27,31.4,6451.6,4875.84,132.3200714,3.921,FALSO
5,2013-02-22,541,3597,3229.38,166.06,0,7.38,1731.25,225.0133194,5.494,FALSO
6,2013-02-22,5457,3597,12528.67,5392.98,29.98,270.37,3771.58,226.0432059,5.372,FALSO
7,2013-02-22,1339,3563,7919.43,642.57,46.54,3475.28,1450.55,201.0974452,7.107,FALSO
8,2013-02-22,4081,3597,8245.49,4084.81,1.6,1976.55,2110.41,228.00975,5.212,FALSO
9,2013-02-22,4591,3597,2810.86,1405.04,-179.26,63.12,3593.56,228.2054451,5.049,FALSO
10,2013-02-22,5239,4031,9000.19,4205.69,200.4,1181.68,3176.17,132.3200714,6.897,FALSO
11,2013-02-22,6017,3597,8811.59,9277.29,0.8,282.89,5538.26,227.9602222,6.108,FALSO
12,2013-02-22,4957,4031,6821.02,2985.67,0,1535.14,1582.81,132.3200714,9.91,FALSO
13,2013-02-22,2997,3459,10360.46,8744.31,49.16,2212.69,3326.43,132.3200714,5.372,FALSO
14,2013-02-22,3148,3859,15320.65,8697.68,103.84,10277.08,5841.93,193.0328221,8.625,FALSO
15,2013-02-22,2311,4045,6722.29,1209.95,200.8,1397.74,1421.09,138.8844286,8.036,FALSO
16,2013-02-22,2343,3563,4852.98,246.22,0,3283.14,2724.32,201.0974452,5.415,FALSO
17,2013-02-22,2532,3459,6623.86,717.71,11.16,1035.95,2574.72,132.3200714,5.275,FALSO
18,2013-02-22,272,3866,9054.65,7279.71,5.38,2340.66,5418.77,138.8844286,7.942,FALSO
19,2013-02-22,241,4045,12290.99,3768.15,6,3704.32,4787.66,138.8844286,8.036,FALSO
20,2013-02-22,2565,3859,11272.09,9335.13,7.48,3535.11,2957.66,217.0373301,7.439,FALSO
21,2013-02-22,4909,3597,6909.63,5467.83,0.8,324.38,2369.29,224.0547032,6.237,FALSO
22,2013-02-22,3028,3866,10313.25,4247.11,-2.58,2512.93,3651.16,142.9708227,7.328,FALSO
23,2013-02-22,2086,3866,14956.07,6109.29,6.58,2330.31,2469.24,138.8844286,3.932,FALSO
24,2013-02-22,2804,4045,11374.11,4177.67,0,7126.19,5515.89,138.8844286,8.75,FALSO
25,2013-02-22,2316,3859,7290.59,3501.79,0,2202.1,2141.66,217.0373301,7.439,FALSO
26,2013-02-22,1857,3866,6746.03,1440.08,71.16,3304.53,1932.49,138.8844286,7.097,FALSO
27,2013-02-22,3152,4045,17103.18,8134.12,409.54,2543.6,5931.69,142.9708227,7.945,FALSO
28,2013-02-22,4957,4031,10336.01,2765.28,46.48,6676.43,2829.74,132.3200714,9.91,FALSO
29,2013-02-22,3028,3866,14443.78,1340.14,11.56,3671.03,4526.17,138.8844286,8.951,FALSO
30,2013-02-22,4909,3597,-2781.45,297.3,0,0,791.67,224.0547032,6.237,FALSO
31,2013-02-22,4909,3597,9730.09,3698.37,19.16,3498.32,10601.64,224.0547032,6.237,FALSO
32,2013-02-22,2974,3563,12685.16,3576.92,11.06,3432.19,1982.84,201.0974452,7.107,FALSO
33,2013-02-22,5535,4031,311.78,474.55,0,0,978.68,132.3200714,6.806,FALSO
34,2013-02-22,4726,3602,5516.88,2250.61,31.12,1948.57,4175.42,132.3200714,8.934,FALSO
35,2013-02-22,3152,3859,14704.41,2696.43,9.96,1457.13,3632.98,142.9708227,8.6,FALSO
36,2013-02-22,5922,3625,908.67,804.66,0,0,1231.64,223.0946294,6.266,FALSO
37,2013-02-22,5922,3597,672.93,76.42,0,11,1181.49,223.0946294,6.266,FALSO
38,2013-02-22,4957,4031,2140.48,254.02,0,3,922.04,132.3200714,9.91,FALSO
39,2013-02-22,5839,3597,10278.27,8263.41,33.38,817.84,6193.88,223.0946294,6.266,FALSO
40,2013-02-22,2128,3866,9244.33,2551.72,5.7,4050.5,5822.12,138.8844286,3.932,FALSO
41,2013-02-22,2494,3563,9373.05,2772.3,13.64,3499.04,6667.3,201.0974452,5.771,FALSO
42,2013-02-22,5239,4031,355.16,322.99,0,0,2571.61,132.3200714,6.897,FALSO
43,2013-02-22,4778,3597,928.83,223.39,0,6.51,742.7,215.7302551,8.934,FALSO
44,2013-02-22,2997,3459,468.83,141.09,0,71.92,384.17,132.3200714,4.983,FALSO
45,2013-02-22,3148,3859,10781.51,2735.67,23.38,1516.76,3061.21,193.0328221,8.625,FALSO
1,2013-03-01,4801,3711,10610.74,261.46,2.8,25.54,2747.59,224.5645263,6.525,FALSO
2,2013-03-01,4608,3711,6023.68,439.6,4.4,56.86,4416.82,224.198735,6.237,FALSO
3,2013-03-01,5419,3711,3805.93,81.37,0,108.54,490.13,228.1064444,6.108,FALSO
4,2013-03-01,4256,3694,27132.59,762.39,3.2,1621.99,3526.18,132.3675714,3.921,FALSO
5,2013-03-01,4947,3711,3090.32,25.23,0,18.75,4117.85,225.1578889,5.494,FALSO
6,2013-03-01,5008,3711,5999.24,578.17,2,155,5362.39,226.1883529,5.372,FALSO
7,2013-03-01,1194,3638,3789.54,99.08,0.4,33.38,959.83,201.1548374,7.107,FALSO
8,2013-03-01,373,3711,28754.5,289.26,1.2,20.81,1570.24,228.156,5.212,FALSO
9,2013-03-01,4373,3711,3203.42,155.89,0,4.87,2740.31,228.3518049,5.049,FALSO
10,2013-03-01,4817,383,17336.83,324.31,2,581.51,1568.74,132.3675714,6.897,FALSO
11,2013-03-01,5459,3711,8318.67,1004.38,2.4,52.46,4238.36,228.1064444,6.108,FALSO
12,2013-03-01,4808,4109,8524.99,510.79,0,1369.5,5260.02,132.3675714,9.91,FALSO
13,2013-03-01,2697,3521,8315.84,1260.83,11.2,659.35,3007.98,132.3675714,5.372,FALSO
14,2013-03-01,3972,389,16667.02,913.36,20.24,73.88,2601.07,193.1221731,8.625,FALSO
15,2013-03-01,3345,4079,5780.05,246.9,1.2,985.73,1522.27,138.8684286,8.036,FALSO
16,2013-03-01,1886,3638,1036.49,186.48,1.6,27.91,776.27,201.1548374,5.415,FALSO
17,2013-03-01,2033,3521,2175.77,22.09,9.6,95.2,704.59,132.3675714,5.275,FALSO
18,2013-03-01,358,3885,4463.9,1107.58,2.4,502,1440.78,138.8684286,7.942,FALSO
19,2013-03-01,3374,4079,10332.93,552.02,211.38,93.68,1347.58,138.8684286,8.036,FALSO
20,2013-03-01,3488,389,12233.06,1716.47,8.64,286.35,1911.82,217.1652896,7.439,FALSO
21,2013-03-01,4628,3711,16782.27,614.38,0.8,16.96,3786.08,224.198735,6.237,FALSO
22,2013-03-01,3837,3885,2454.71,640.92,18.14,95.01,1146.29,142.9600459,7.328,FALSO
23,2013-03-01,3268,3885,2573.35,1388.9,0.4,28,1979.19,138.8684286,3.932,FALSO
24,2013-03-01,3625,4079,7463.25,1240.37,0.8,3203.05,1626.23,138.8684286,8.75,FALSO
25,2013-03-01,3195,389,4921.26,81.87,1.2,571.51,822.23,217.1652896,7.439,FALSO
26,2013-03-01,2649,3885,1699.44,190,18,133.09,2525.41,138.8684286,7.097,FALSO
27,2013-03-01,399,4079,7118.91,1066.15,0.36,189.88,1329.77,142.9600459,7.945,FALSO
28,2013-03-01,4808,4109,3857.41,213.47,4.12,332.82,5674.71,132.3675714,9.91,FALSO
29,2013-03-01,3837,3885,2430.08,327.78,1.2,125.22,598.99,138.8684286,8.951,FALSO
30,2013-03-01,4628,3711,1198.18,6.28,0,22.44,767.62,224.198735,6.237,FALSO
31,2013-03-01,4628,3711,9223.83,276.82,10.8,155.46,6554.7,224.198735,6.237,FALSO
32,2013-03-01,258,3638,6491.48,509.13,5.04,498.37,2620.48,201.1548374,7.107,FALSO
33,2013-03-01,5335,383,988.11,0.73,0,8.73,723.09,132.3675714,6.806,FALSO
34,2013-03-01,4351,3694,5182.14,401.81,1.2,13.92,3020.54,132.3675714,8.934,FALSO
35,2013-03-01,399,389,11748.39,404.61,4.98,54.65,2250.11,142.9600459,8.6,FALSO
36,2013-03-01,5613,3695,849.54,0,0,0,630.16,223.2379794,6.266,FALSO
37,2013-03-01,5613,3711,555.78,0,0,0,1623,223.2379794,6.266,FALSO
38,2013-03-01,4808,4109,423.71,0,0,0,1458.41,132.3675714,9.91,FALSO
39,2013-03-01,5416,3711,14296.67,865.25,7.2,673.89,6867.11,223.2379794,6.266,FALSO
40,2013-03-01,3318,3885,2229.33,54.92,0,181.91,3241.55,138.8684286,3.932,FALSO
41,2013-03-01,2333,3638,6203.97,290.98,10.2,75.33,3151.57,201.1548374,5.771,FALSO
42,2013-03-01,4817,383,767.27,0,0,0,765.34,132.3675714,6.897,FALSO
43,2013-03-01,4587,3711,1118.87,0,0,0,1641.39,215.866398,8.934,FALSO
44,2013-03-01,2697,3521,1474.54,0,0,0,642.45,132.3675714,4.983,FALSO
45,2013-03-01,3972,389,6614.32,147.82,5.6,27.55,1668.95,193.1221731,8.625,FALSO
1,2013-03-08,5081,3658,5000.58,290.46,78.77,606.15,3697.11,224.7087632,6.525,FALSO
2,2013-03-08,5112,3658,24134.43,54.43,136.7,7235.69,6441.67,224.3427668,6.237,FALSO
3,2013-03-08,5725,3658,6458.44,34.88,4,892.51,1095.59,228.2526667,6.108,FALSO
4,2013-03-08,5321,3647,23306.04,779.6,164.42,12389.6,9316.71,132.4150714,3.921,FALSO
5,2013-03-08,5316,3658,6476.98,41.8,2,1334.42,3081.47,225.3024583,5.494,FALSO
6,2013-03-08,5531,3658,45591.46,212.69,79.91,8383.35,3778.9,226.3335,5.372,FALSO
7,2013-03-08,2424,3624,9370.38,85.98,107.66,2891.2,1385.72,201.2122297,7.107,FALSO
8,2013-03-08,5105,3658,28078.98,36.34,60.92,2031.46,3412.68,228.30225,5.212,FALSO
9,2013-03-08,5457,3658,7327.86,14.52,20.3,970.77,2610.21,228.4981646,5.049,FALSO
10,2013-03-08,6417,4125,30042.66,349.22,29.14,6969.72,4125.89,132.4150714,6.897,FALSO
11,2013-03-08,58,3658,30094.95,413.21,39.11,7152.47,4030.5,228.2526667,6.108,FALSO
12,2013-03-08,604,3874,18508.17,330.17,19.04,8128.78,2145.31,132.4150714,9.91,FALSO
13,2013-03-08,3763,3526,29775.13,279.06,139.61,7962.19,6277.85,132.4150714,5.372,FALSO
14,2013-03-08,3613,386,23140.88,198.2,99.6,6288.14,4650.09,193.211524,8.625,FALSO
15,2013-03-08,2846,4045,14988.68,145.72,6.83,5322.62,2893.24,138.8524286,8.036,FALSO
16,2013-03-08,3251,3624,8077.03,48.38,21.01,1029.14,1659.9,201.2122297,5.415,FALSO
17,2013-03-08,3008,3526,16526.87,29.92,52.31,4306.06,6176.34,132.4150714,5.275,FALSO
18,2013-03-08,3361,3868,23835.52,246.29,66.6,8469.87,2126.06,138.8524286,7.942,FALSO
19,2013-03-08,2944,4045,33815.05,344.23,72.18,11789.26,2869.89,138.8524286,8.036,FALSO
20,2013-03-08,3128,386,28108.16,446.02,136.05,12262.98,3644.31,217.293249,7.439,FALSO
21,2013-03-08,5276,3658,21126.98,166.22,10.12,7045.69,3996,224.3427668,6.237,FALSO
22,2013-03-08,3539,3868,22078.63,90.09,36.37,8168.4,1459.36,142.9492691,7.328,FALSO
23,2013-03-08,2849,3868,24141.13,168.8,29.03,12336.26,2166.83,138.8524286,3.932,FALSO
24,2013-03-08,34,4045,25493.43,589.16,28.38,12134.86,3029.84,138.8524286,8.75,FALSO
25,2013-03-08,2879,386,20996.56,-3.27,17.57,3982.88,1833.43,217.293249,7.439,FALSO
26,2013-03-08,2662,3868,17853.54,98.56,25.47,3571.47,3716.37,138.8524286,7.097,FALSO
27,2013-03-08,3611,4045,15232.2,397.96,71.9,6609,2614.03,142.9492691,7.945,FALSO
28,2013-03-08,604,3874,24400.83,85.89,103.31,7412.67,45648.88,132.4150714,9.91,FALSO
29,2013-03-08,3539,3868,15921.42,143.4,1.79,2243.32,1381.64,138.8524286,8.951,FALSO
30,2013-03-08,5276,3658,3041.11,0,47.01,236.56,877.24,224.3427668,6.237,FALSO
31,2013-03-08,5276,3658,20026.11,158.49,94.54,4008.08,6719.43,224.3427668,6.237,FALSO
32,2013-03-08,3718,3624,13334.38,151.64,99.18,8057.88,2985.64,201.2122297,7.107,FALSO
33,2013-03-08,6398,4125,2478.06,0,0,0,1677.45,132.4150714,6.806,FALSO
34,2013-03-08,5369,3647,15754.81,34.78,57.59,2173.94,3394.71,132.4150714,8.934,FALSO
35,2013-03-08,3611,386,38288.52,133.06,16.03,8557.22,2845.18,142.9492691,8.6,FALSO
36,2013-03-08,568,3642,1690.77,0,0,0,887.1,223.3813294,6.266,FALSO
37,2013-03-08,568,3658,918.59,0,46.91,67.88,1902.37,223.3813294,6.266,FALSO
38,2013-03-08,604,3874,517,0,51.29,90.7,2663.94,132.4150714,9.91,FALSO
39,2013-03-08,5567,3658,27695.5,281.91,110.23,8238.98,9691.72,223.3813294,6.266,FALSO
40,2013-03-08,3077,3868,10872.53,124.06,23.11,1415.75,2725.28,138.8524286,3.932,FALSO
41,2013-03-08,3486,3624,10496.65,152.6,124.61,4403.94,4229.86,201.2122297,5.771,FALSO
42,2013-03-08,6417,4125,678.13,0,76.74,0,1251.51,132.4150714,6.897,FALSO
43,2013-03-08,5992,3658,234.79,0,73.33,0,1037.07,216.0025408,8.934,FALSO
44,2013-03-08,3763,3526,207.82,0,30.73,2.34,737.98,132.4150714,4.983,FALSO
45,2013-03-08,3613,386,16382.54,88.67,34.62,3096.92,3486.91,193.211524,8.625,FALSO
1,2013-03-15,5533,3622,3808.13,0,15.65,2616.6,1909.17,224.8356808,6.525,FALSO
2,2013-03-15,5514,3622,7640,0,29.43,1461.6,1824.17,224.469439,6.237,FALSO
